ConditionID,DecisionGrade,ZeroWindow,TimeSinceShutoff_s,CResidual,RResidual,LResidual
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,1.664703097249552e-07,9.892871160849758e-13,0.1275790745483083
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,4.36411318599845e-08,6.799842305829691e-14,0.10445291178196951
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,1.1439849491278196e-08,4.6728115782640966e-15,0.08551881112444272
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,2.998656989694257e-09,3.2108801524948704e-16,0.07001688063424887
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,7.860028434730494e-10,2.2073902191630935e-17,0.05732497340984976
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,2.0602535556787614e-10,1.529800669724651e-18,0.046933718650021584
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,5.400213679843739e-11,1.1917621999681622e-19,0.03842607881508229
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,1.4176314138666155e-11,2.7408306009214964e-20,0.031460612446106206
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,3.720378003710764e-12,2.233468363870462e-20,0.02575777092029506
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,1.1982606357575044e-12,2.2317593985720292e-20,0.021088679183183315
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,4.1494630395417046e-13,2.205635574951578e-20,0.01726595018906764
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,6.348654891576984e-13,2.2254755929969e-20,0.01413616440090227
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,3.737102244255262e-13,2.208482436343974e-20,0.011573712525584874
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,5.829578367599604e-13,2.2224002136573998e-20,0.009475754371980175
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,4.110307522606469e-13,2.2109905304039126e-20,0.007758091512953308
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,5.517540669361439e-13,2.2203766277498607e-20,0.006351788106848161
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,4.4098115266259414e-13,2.2129983877076044e-20,0.005200404260111563
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,5.339354572648144e-13,2.2192061771792806e-20,0.004257730896191085
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,4.650770759581001e-13,2.2146163880024128e-20,0.003485935223041918
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,5.258255548930332e-13,2.2186705025121147e-20,0.0028540423703421725
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,4.85247629870338e-13,2.215968544691665e-20,0.002336692259186715
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,5.252052646879317e-13,2.2186294637286986e-20,0.00191312181307543
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,5.035684106153305e-13,2.2171923339554687e-20,0.001566331662749161
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,5.306022596924675e-13,2.2189862312985092e-20,0.001282403901812508
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,5.21523513165853e-13,2.2183856713987522e-20,0.001049943512281097
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,5.410038270799254e-13,2.219671614559376e-20,0.0008596210424992438
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,5.402308830047384e-13,2.2196207917102255e-20,0.0007037981834870856
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,5.557280615597121e-13,2.2206363737143198e-20,0.0005762212167812973
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,5.604899260742929e-13,2.2209469020047375e-20,0.0004717700307548625
PRI_UPSTREAM_CENTER_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,5.743001097078637e-13,2.2218430719353952e-20,0.00038625263255955125
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.07181399181273034,0.14123453214126616,0.9139860820217447
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,0.016935350347572917,0.01012257303928603,0.7571015023195882
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,0.00360671047153232,0.0004905488356531055,0.6203097661938732
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,0.0007338961993547318,2.0809770822046586e-05,0.5078858426269824
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,0.0001463072840102681,8.358360792064325e-07,0.41582253093750565
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,2.8895009477803942e-05,3.275887189778928e-08,0.3404467242367382
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,5.681851567795859e-06,1.2695020093021212e-09,0.2787342040939686
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,1.1149998901343912e-06,4.893911082659118e-11,0.2282082648718285
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,2.185982967371689e-07,1.881966766935163e-12,0.18684112455887722
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,4.283759523323407e-08,7.228830412919787e-14,0.15297257461609362
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,8.392910121723123e-09,2.7751841464209644e-15,0.12524335121571467
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,1.6442141168879557e-09,1.065274595050967e-16,0.10254058325885233
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,3.221135662726133e-10,4.1024321526061186e-18,0.08395312895257569
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,6.319725904112624e-11,1.7278717333097067e-19,0.06873500849059522
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,1.287019528092962e-11,2.8391860932733595e-20,0.0562754652643265
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,4.331761205183538e-12,2.4452931403761268e-20,0.04607445405567584
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,3.626289584366024e-12,2.4316933034234237e-20,0.03772257246666036
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,3.600549086811008e-12,2.4312290686739914e-20,0.030884630163667576
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,3.60419716609783e-12,2.4312737383179128e-20,0.025286196512434505
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,3.6100266969391872e-12,2.4313519596228146e-20,0.020702586713103342
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,3.6169268562892265e-12,2.4314445775304874e-20,0.01694984441028132
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,3.6251508192688345e-12,2.4315547366238988e-20,0.013877358878584245
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,3.634817588760999e-12,2.431683896286642e-20,0.011361820485396697
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,3.646176713552865e-12,2.431835220026165e-20,0.009302271842345678
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,3.659425708538171e-12,2.4320111125592322e-20,0.007616056030819783
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,3.674815146378781e-12,2.4322146058175973e-20,0.006235499289597186
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,3.692583442143462e-12,2.4324484730997404e-20,0.005105195029189125
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,3.7129922295774765e-12,2.4327156778865895e-20,0.0041797801708579815
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,3.736301232058962e-12,2.433019020914315e-20,0.0034221145669869712
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,3.762778048200776e-12,2.4333612470994884e-20,0.002801790436548375
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,3.7926858815801354e-12,2.4337448646545692e-20,0.0022939119940819383
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,3.8262831445908886e-12,2.434172121950279e-20,0.0018780962944093204
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,3.863815189899932e-12,2.4346448874072477e-20,0.00153765519347471
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,3.905510849661742e-12,2.4351645978258096e-20,0.001258925594527819
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,3.951577423450258e-12,2.4357321946984572e-20,0.0010307211000769073
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,4.002199121910138e-12,2.4363481119367223e-20,0.0008438830624793324
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,4.0575368638385046e-12,2.437012287121494e-20,0.0006909130152534574
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,4.117731026819562e-12,2.4377242135733983e-20,0.0005656717332898423
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,4.182905923221779e-12,2.43848301482332e-20,0.0004631328441913199
PRI_UPSTREAM_CENTER_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,4.253175967495527e-12,2.4392875376182333e-20,0.00037918110229990696
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.026273337629007906,0.030041424373982835,0.8802138304013847
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,0.0017226629803424624,0.00015094274344539763,0.7215988680027748
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,9.634979996581455e-05,4.883171824167908e-07,0.5907990164446798
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,5.116117093119425e-06,1.3926592731649774e-09,0.4837053353896771
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,2.6665201898048774e-07,3.799005919462584e-12,0.3960244335442863
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,1.3801865991693903e-08,1.019386284529409e-14,0.3242373827130837
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,7.125120132919531e-10,2.7200330815428405e-17,0.26546311652471705
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,3.674651666278726e-11,9.226330399294294e-20,0.2173428173067097
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,2.2041445347665067e-12,2.922894586478657e-20,0.17794524848961263
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,1.6983407100328358e-13,2.8460174198997954e-20,0.14568924730254917
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,1.2150578729746098e-12,2.915583399269186e-20,0.11928026715938041
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,9.498537480537469e-14,2.8435058181729445e-20,0.0976584229587424
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,1.528834061234358e-12,2.9287251654844205e-20,0.07995595417341923
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,5.4107820066127695e-14,2.8360777380400135e-20,0.06546239857347214
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,2.1367469858539187e-12,2.9480693194393385e-20,0.05359607888234985
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,3.2934921244863564e-13,2.8255376142725946e-20,0.043880758025373216
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,7.198085650792519e-13,2.8871945304363006e-20,0.03592652606374651
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,3.684995852681199e-13,2.861161328022121e-20,0.029414151739646923
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,6.692946310057343e-13,2.883631799912544e-20,0.02408227060495115
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,4.0639672412010267e-13,2.8639609584974204e-20,0.019716895548219406
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,6.281982402181004e-13,2.880651433552196e-20,0.016142828740553578
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,4.416101608326731e-13,2.866603846826408e-20,0.013216630331562323
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,5.972873102928331e-13,2.8783683502651716e-20,0.010820861704513317
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,4.712425827527736e-13,2.8688472216758284e-20,0.008859372252288882
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,5.776500579080326e-13,2.876902567130161e-20,0.007253440515914653
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,4.956658261266579e-13,2.870702419373276e-20,0.005938614816001149
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,5.676894302010021e-13,2.876155220897688e-20,0.004862126580544681
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,5.166965178709268e-13,2.872300141388684e-20,0.003980772556849819
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,5.654326071662788e-13,2.8759855691236197e-20,0.003259180913301816
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,5.360453279216991e-13,2.873767386277907e-20,0.0026683916435649804
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,5.695694024560535e-13,2.876296455963342e-20,0.0021846942998429504
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,5.551375680824537e-13,2.875210284472629e-20,0.0017886764093555932
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,5.792252897199099e-13,2.8770205336739975e-20,0.001464444383644525
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,5.750834220254146e-13,2.8767102230007027e-20,0.0011989856530621032
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,5.937810392751477e-13,2.878107433779865e-20,0.0009816464266612316
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,5.967077115187215e-13,2.8783252458365546e-20,0.0008037041181566602
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,6.127691306753727e-13,2.879515851058688e-20,0.0006580172779102776
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,6.206043797341172e-13,2.8800935732112293e-20,0.0005387389814818053
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,6.358366836638621e-13,2.881210435734055e-20,0.00044108217202106333
PRI_UPSTREAM_CENTER_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,6.472012306084854e-13,2.8820379862839066e-20,0.0003611275388680772
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.0012901768105434577,0.00013477091927315636,0.8354635694806498
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,5.217617701626513e-06,2.4688215363927017e-09,0.6840219181173588
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,1.8000932781294384e-08,3.023699016628064e-14,0.5600297801786067
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,5.950582748140002e-11,3.5571670812035293e-19,0.45851360367172783
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,1.278369376168593e-12,3.573107768018648e-20,0.375399188030653
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,1.2131656447691468e-12,3.570176842244442e-20,0.3073508599211994
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,1.243728732993484e-12,3.57183670757847e-20,0.2516376010024489
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,1.226476704489124e-12,3.570904287016855e-20,0.2060234425714717
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,1.237798966722134e-12,3.571517531093455e-20,0.1686777282882594
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,1.2322999533381502e-12,3.571220317163519e-20,0.1381016435089298
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,1.236955475170503e-12,3.5714720181894325e-20,0.11306806259137309
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,1.2357648514294613e-12,3.571407727617904e-20,0.09257230003450327
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,1.238266081884517e-12,3.5715427236730513e-20,0.07579178892140975
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,1.2388339975754738e-12,3.571573341208605e-20,0.06205306842075325
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,1.2408599408652652e-12,3.571682461983605e-20,0.05080475543892284
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,1.2423879787802802e-12,3.5717646593812184e-20,0.04159541568045199
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,1.2446497361786357e-12,3.571886159688309e-20,0.03405544600464815
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,1.2469946190545981e-12,3.5720119168860767e-20,0.027882240953792128
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,1.2499033860992846e-12,3.5721676212748596e-20,0.02282804813359998
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,1.253198240949007e-12,3.5723436005119573e-20,0.018690025039722728
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,1.2571071981747804e-12,3.572551840997827e-20,0.015302098275818524
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,1.261631460589524e-12,3.572792134603236e-20,0.012528298445034189
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,1.2669208780984575e-12,3.573072085127174e-20,0.010257303220688551
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,1.273049193246011e-12,3.573395119935458e-20,0.008397969590423545
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,1.2801452941585887e-12,3.573767416849411e-20,0.006875675967093461
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,1.2883117834129636e-12,3.5741935646426974e-20,0.005629327362458611
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,1.2976693261996555e-12,3.574678858754469e-20,0.004608903430788227
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,1.3083256587022967e-12,3.575227643724317e-20,0.0037734509767529396
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,1.3203893906082114e-12,3.575844001948613e-20,0.0030894403598997803
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,1.3339575456319745e-12,3.57653108827693e-20,0.0025294198324502582
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,1.349119642628501e-12,3.5772913294264797e-20,0.002070913804272383
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,1.3659531921454662e-12,3.5781261966893774e-20,0.0016955208185315163
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,1.384525816100249e-12,3.579036326370298e-20,0.0013881750366157046
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,1.404894956460635e-12,3.5800215281317564e-20,0.0011365415931324308
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,1.4271104135679229e-12,3.5810809391129226e-20,0.0009305215544497642
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,1.4512162864796184e-12,3.582213149158933e-20,0.0007618466130299499
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,1.4772539780340751e-12,3.583416373687636e-20,0.0006237472512159207
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,1.5052648718497026e-12,3.584688603093736e-20,0.0005106810567183319
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,1.5352931616894543e-12,3.586027748958225e-20,0.0004181102861496594
PRI_UPSTREAM_CENTER_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,1.5673882820775603e-12,3.58743176002439e-20,0.00034231974944896117
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,1.4488401484488814e-11,7.644275613985507e-13,0.7660919917270989
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,6.497074782008145e-13,1.3668120645211586e-20,0.627223073313751
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,1.4239223564613372e-12,1.2814310262830631e-20,0.5135268191620537
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,1.3745557808280476e-12,4.866250683435382e-20,0.42044019937828886
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,1.2795515366160816e-12,4.8681614549286615e-20,0.3442273210612432
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,1.0944525461189981e-12,4.872184170930041e-20,0.2818294938024879
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,2.4389102483219836e-12,1.2773814251777845e-20,0.23074247370049736
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,3.142321353349325e-12,4.842613272134663e-20,0.1889159592598846
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,4.848674423109205e-12,4.831802526503668e-20,0.15467130559329467
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,8.955001763803986e-12,4.8308393686475566e-20,0.1266341545079528
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,1.756564019468598e-11,4.9059936685530796e-20,0.1036792766856897
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,5.932610815586949e-13,1.2419173297524282e-20,0.08488541227945517
PRI_UPSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,1.2449733329163384e-12,1.2825994017954206e-20,0.06949829752089332
